ORBIT_CNT,t,DETECTOR,LAYER,COLUMN,EVENT,DRIFT_TIME
1918546077,77895.0,4,3,1,3,145.0
1918546077,77960.83333333333,4,2,1,3,210.83333333332848
1918546197,44795.0,3,1,3,1,20.0
1918546197,44780.0,3,1,15,1,5.0
1918546197,44998.333333333336,3,4,14,1,223.33333333333576
1918546197,44883.333333333336,3,1,2,1,108.33333333333576
1918546197,45084.166666666664,4,4,2,1,309.16666666666424
1918546197,44817.5,3,3,3,1,42.5
1918546197,45085.0,3,2,15,1,310.0
1918546197,44782.5,4,3,3,1,7.5
1918546197,44804.166666666664,3,2,4,1,29.16666666666424
1918546197,44778.333333333336,4,4,4,1,3.3333333333357587
1918546197,44849.166666666664,3,3,6,1,74.16666666666424
1918546197,44972.5,4,1,7,1,197.5
1918546197,44836.666666666664,3,2,7,1,61.66666666666424
1918546197,44796.666666666664,3,3,2,1,21.66666666666424
1918546197,44785.0,4,1,5,1,10.0
1918546197,44780.0,3,2,3,1,5.0
1918546197,44787.5,3,4,4,1,12.5
1918546197,44840.0,4,3,5,1,65.0
1918546197,44800.833333333336,4,3,4,1,25.83333333333576
1918546197,44957.5,3,3,7,1,182.5
1918546197,44953.333333333336,3,4,1,1,178.33333333333576
1918546197,45070.833333333336,4,3,3,1,295.83333333333576
1918546197,44813.333333333336,3,4,3,1,38.33333333333576
1918546197,44800.0,3,1,5,1,25.0
1918546197,44787.5,3,4,6,1,12.5
1918546197,44939.166666666664,3,4,7,1,164.16666666666424
1918546197,45100.0,3,2,1,1,325.0
1918546197,44975.0,3,2,2,1,200.0
1918546197,44915.0,3,3,5,1,140.0
1918546197,44857.5,3,2,5,1,82.5
1918546197,45017.5,3,1,7,1,242.5
1918546197,44977.5,3,4,2,1,202.5
1918546197,44853.333333333336,3,1,4,1,78.33333333333576
1918546197,45049.166666666664,3,4,6,1,274.16666666666424
1918546197,45052.5,3,2,3,1,277.5
1918546197,44841.666666666664,3,3,4,1,66.66666666666424
1918546197,45085.0,3,4,5,1,310.0
1918546197,44998.333333333336,3,1,4,1,223.33333333333576
1918546197,45069.166666666664,3,3,6,1,294.16666666666424
1918546197,44996.666666666664,3,3,4,1,221.66666666666424
1918546197,45104.166666666664,3,2,6,1,329.16666666666424
1918546257,9256.666666666666,4,4,4,1,6.66666666666606
1918546257,9268.333333333334,4,3,5,1,18.33333333333394
1918546257,9457.5,4,3,2,1,207.5
1918546257,9402.5,4,2,4,1,152.5
1918546257,9469.166666666666,4,1,2,1,219.16666666666606
1918546270,80113.33333333333,4,2,7,2,38.33333333332848
1918546270,80126.66666666667,4,3,10,2,51.66666666667152
1918546270,80154.16666666667,4,1,10,2,79.16666666667152
1918546307,5389.166666666667,3,1,3,1,14.16666666666697
1918546307,5380.833333333333,3,4,15,1,5.83333333333303
1918546307,5393.333333333333,1,2,13,1,18.33333333333303
1918546307,5383.333333333333,3,3,8,1,8.33333333333303
1918546307,5406.666666666667,3,1,11,1,31.66666666666697
1918546307,5475.833333333333,4,3,1,1,100.83333333333303
1918546307,5405.833333333333,1,1,13,1,30.83333333333303
1918546307,5452.5,3,4,4,1,77.5
1918546307,5650.833333333333,3,4,2,1,275.83333333333303
1918546307,5431.666666666667,4,3,8,1,56.66666666666697
1918546307,5515.833333333333,1,3,16,1,140.83333333333303
1918546307,5693.333333333333,3,2,2,1,318.33333333333303
1918546307,5504.166666666667,3,4,12,1,129.16666666666697
1918546307,5507.5,1,1,14,1,132.5
1918546307,5526.666666666667,3,3,16,1,151.66666666666697
1918546307,5576.666666666667,1,3,15,1,201.66666666666697
1918546307,5661.666666666667,4,1,7,1,286.66666666666697
1918546307,5662.5,1,4,16,1,287.5
1918546307,5391.666666666667,3,1,10,1,16.66666666666697
1918546307,5594.166666666667,4,4,7,1,219.16666666666697
1918546307,5621.666666666667,1,3,14,1,246.66666666666697
1918546307,5666.666666666667,3,4,11,1,291.66666666666697
1918546307,5640.0,1,4,14,1,265.0
1918546307,5606.666666666667,4,1,1,1,231.66666666666697
1918546307,5517.5,4,3,2,1,142.5
1918546307,5413.333333333333,4,2,3,1,38.33333333333303
1918546307,5446.666666666667,3,2,10,1,71.66666666666697
1918546307,5510.833333333333,4,1,5,1,135.83333333333303
1918546307,5656.666666666667,3,3,12,1,281.66666666666697
1918546307,5514.166666666667,4,2,2,1,139.16666666666697
1918546307,5450.0,3,4,10,1,75.0
1918546307,5644.166666666667,4,3,2,1,269.16666666666697
1918546307,5677.5,3,1,10,1,302.5
1918546307,5685.833333333333,4,2,2,1,310.83333333333303
1918546307,5661.666666666667,4,4,2,1,286.66666666666697
1918546389,50308.333333333336,2,3,2,3,83.33333333333576
1918546389,50304.166666666664,2,4,1,3,79.16666666666424
1918546389,50326.666666666664,2,1,2,3,101.66666666666424
1918546428,34965.0,4,2,10,2,40.0
1918546428,34975.0,4,1,8,2,50.0
1918546428,35066.666666666664,4,2,8,2,141.66666666666424
1918546428,35101.666666666664,4,1,10,2,176.66666666666424
1918546428,35115.0,4,3,10,2,190.0
1918546665,8361.666666666666,3,2,1,1,111.66666666666606
1918546665,8260.0,3,2,5,1,10.0
1918546665,8316.666666666666,4,1,6,1,66.66666666666606
1918546665,8312.5,4,2,7,1,62.5
1918546665,8399.166666666666,3,1,2,1,149.16666666666606
1918546665,8397.5,4,4,5,1,147.5
1918546665,8437.5,3,3,5,1,187.5
1918546665,8328.333333333334,4,2,6,1,78.33333333333394
1918546665,8519.166666666666,3,4,7,1,269.16666666666606
1918546665,8302.5,4,4,7,1,52.5
1918546665,8468.333333333334,3,4,1,1,218.33333333333394
1918546665,8383.333333333334,4,1,7,1,133.33333333333394
1918546665,8463.333333333334,3,1,5,1,213.33333333333394
1918546665,8385.833333333334,4,3,7,1,135.83333333333394
1918546665,8415.0,4,3,6,1,165.0
1918546928,52325.0,3,3,3,1,25.0
1918546928,52429.166666666664,3,2,2,1,129.16666666666424
1918546928,52322.5,4,3,4,1,22.5
1918546928,52405.833333333336,3,4,2,1,105.83333333333576
1918546928,52400.833333333336,4,4,4,1,100.83333333333576
1918546928,52517.5,3,1,4,1,217.5
1918546928,52395.0,4,4,3,1,95.0
1918546928,52506.666666666664,3,3,4,1,206.66666666666424
1918546928,52515.0,4,1,4,1,215.0
1918546928,52439.166666666664,4,3,4,1,139.16666666666424
1918547021,30226.666666666668,3,1,7,1,1.6666666666678793
1918547021,30237.5,4,4,13,1,12.5
1918547021,30296.666666666668,3,3,3,1,71.66666666666788
1918547021,30266.666666666668,3,2,4,1,41.66666666666788
1918547021,30330.0,4,1,1,1,105.0
1918547021,30492.5,4,2,4,1,267.5
1918547021,30229.166666666668,4,4,12,1,4.166666666667879
1918547021,30271.666666666668,4,3,14,1,46.66666666666788
1918547021,30260.0,3,1,10,1,35.0
1918547021,30260.833333333332,4,4,3,1,35.83333333333212
1918547021,30530.0,4,3,14,1,305.0
1918547021,30304.166666666668,3,2,8,1,79.16666666666788
1918547021,30236.666666666668,3,4,12,1,11.66666666666788
1918547021,30441.666666666668,4,2,16,1,216.66666666666788
1918547021,30367.5,3,3,13,1,142.5
1918547021,30228.333333333332,4,1,4,1,3.3333333333321207
1918547021,30513.333333333332,4,4,12,1,288.3333333333321
1918547021,30256.666666666668,3,1,5,1,31.66666666666788
1918547021,30545.0,4,3,4,1,320.0
1918547021,30296.666666666668,3,3,6,1,71.66666666666788
1918547021,30491.666666666668,3,2,10,1,266.6666666666679
1918547021,30284.166666666668,3,4,7,1,59.16666666666788
1918547021,30451.666666666668,3,2,12,1,226.66666666666788
1918547021,30388.333333333332,3,4,8,1,163.33333333333212
1918547021,30417.5,3,2,3,1,192.5
1918547021,30509.166666666668,4,1,2,1,284.1666666666679
1918547021,30264.166666666668,3,3,5,1,39.16666666666788
1918547021,30305.833333333332,3,2,6,1,80.83333333333212
1918547021,30376.666666666668,3,1,7,1,151.66666666666788
1918547021,30504.166666666668,3,4,9,1,279.1666666666679
1918547021,30417.5,3,4,3,1,192.5
1918547021,30301.666666666668,3,1,4,1,76.66666666666788
1918547021,30395.0,3,2,5,1,170.0
1918547021,30336.666666666668,3,3,7,1,111.66666666666788
1918547021,30520.0,3,3,2,1,295.0
1918547021,30479.166666666668,3,2,2,1,254.16666666666788
1918547021,30501.666666666668,3,1,5,1,276.6666666666679
1918547021,30359.166666666668,3,4,5,1,134.16666666666788
1918547021,30513.333333333332,3,1,8,1,288.3333333333321
1918547021,30484.166666666668,3,4,2,1,259.1666666666679
1918547093,35470.0,4,3,7,1,45.0
1918547093,35489.166666666664,4,4,6,1,64.16666666666424
1918547093,35477.5,4,1,7,1,52.5
1918547265,59880.0,3,2,6,1,30.0
1918547265,59858.333333333336,3,4,11,1,8.333333333335759
1918547265,59909.166666666664,4,4,11,1,59.16666666666424
1918547265,59975.833333333336,3,2,7,1,125.83333333333576
1918547265,59915.833333333336,3,2,10,1,65.83333333333576
1918547265,59989.166666666664,3,2,11,1,139.16666666666424
1918547265,60013.333333333336,3,1,8,1,163.33333333333576
1918547265,59962.5,3,1,11,1,112.5
1918547265,60068.333333333336,4,1,7,1,218.33333333333576
1918547265,59877.5,3,1,9,1,27.5
1918547265,60038.333333333336,3,3,12,1,188.33333333333576
1918547265,59869.166666666664,4,3,8,1,19.16666666666424
1918547265,60085.833333333336,3,3,8,1,235.83333333333576
1918547265,60110.833333333336,3,3,11,1,260.83333333333576
1918547265,59930.0,3,3,9,1,80.0
1918547265,60145.0,4,3,11,1,295.0
1918547265,59992.5,3,4,8,1,142.5
1918547265,60113.333333333336,4,3,7,1,263.33333333333576
1918547265,59934.166666666664,4,2,9,1,84.16666666666424
1918547265,59916.666666666664,4,4,9,1,66.66666666666424
1918547265,59890.0,4,2,7,1,40.0
1918547265,60003.333333333336,4,1,8,1,153.33333333333576
1918547364,1955.0,4,3,2,1,80.0
1918547364,1998.3333333333333,4,4,1,1,123.33333333333326
1918547364,2170.8333333333335,4,2,1,1,295.8333333333335
1918547507,86598.33333333333,1,1,10,1,73.33333333332848
1918547507,86671.66666666667,1,2,9,1,146.66666666667152
1918547507,86632.5,1,3,10,1,107.5
1918547822,28666.666666666668,4,3,11,1,41.66666666666788
1918547822,28656.666666666668,4,1,11,1,31.66666666666788
1918547822,28819.166666666668,4,2,11,1,194.16666666666788
1918547822,28893.333333333332,4,1,11,1,268.3333333333321
1918547822,28880.833333333332,4,3,11,1,255.83333333333212
1918548112,58502.5,3,2,2,2,102.5
1918548112,58550.833333333336,3,1,3,2,150.83333333333576
1918548112,58566.666666666664,3,3,3,2,166.66666666666424
1918548132,18056.666666666668,4,3,4,1,231.66666666666788
1918548132,17855.833333333332,4,3,5,1,30.83333333333212
1918548132,17949.166666666668,4,2,4,1,124.16666666666788
1918548132,18034.166666666668,4,2,4,1,209.16666666666788
1918548132,18011.666666666668,4,4,4,1,186.66666666666788
1918548261,33111.666666666664,2,3,15,1,36.66666666666424
1918548261,33205.833333333336,2,4,14,1,130.83333333333576
1918548261,33329.166666666664,2,2,14,1,254.16666666666424
1918548321,80115.0,4,2,13,1,90.0
1918548321,80226.66666666667,4,4,13,1,201.66666666667152
1918548321,80157.5,4,4,12,1,132.5
1918548321,80228.33333333333,4,1,12,1,203.33333333332848
1918548373,7282.5,4,4,10,1,82.5
1918548373,7334.166666666667,4,4,3,1,134.16666666666697
1918548373,7348.333333333333,4,1,11,1,148.33333333333303
1918548373,7421.666666666667,4,2,3,1,221.66666666666697
1918548373,7328.333333333333,4,2,11,1,128.33333333333303
1918548387,35487.5,2,2,4,1,112.5
1918548387,35440.0,2,3,6,1,65.0
1918548387,35518.333333333336,2,4,4,1,143.33333333333576
1918548387,35564.166666666664,2,1,3,1,189.16666666666424
1918548387,35575.0,2,3,3,1,200.0
1918548450,13190.833333333334,3,1,9,1,40.83333333333394
1918548450,13232.5,4,2,5,1,82.5
1918548450,13237.5,4,2,3,1,87.5
1918548450,13251.666666666666,3,2,2,1,101.66666666666606
1918548450,13334.166666666666,4,4,5,1,184.16666666666606
1918548450,13391.666666666666,3,1,5,1,241.66666666666606
1918548450,13234.166666666666,4,4,2,1,84.16666666666606
1918548450,13414.166666666666,4,3,4,1,264.16666666666606
1918548450,13330.0,3,1,6,1,180.0
1918548450,13238.333333333334,4,1,2,1,88.33333333333394
1918548450,13395.0,4,3,5,1,245.0
1918548450,13306.666666666666,3,1,2,1,156.66666666666606
1918548450,13340.0,4,3,2,1,190.0
1918548450,13332.5,4,1,3,1,182.5
1918548450,13295.0,3,3,2,1,145.0
1918548450,13452.5,4,4,2,1,302.5
1918548450,13419.166666666666,3,1,1,1,269.16666666666606
1918548450,13422.5,3,3,1,1,272.5
1918548493,35693.333333333336,1,4,4,1,18.33333333333576
1918548493,35703.333333333336,1,1,15,1,28.33333333333576
1918548493,35699.166666666664,1,4,10,1,24.16666666666424
1918548493,35696.666666666664,1,3,15,1,21.66666666666424
1918548493,35940.0,1,1,11,1,265.0
1918548493,35886.666666666664,1,4,14,1,211.66666666666424
1918548493,35909.166666666664,2,4,13,1,234.16666666666424
1918548493,35908.333333333336,1,3,11,1,233.33333333333576
1918548493,35701.666666666664,2,2,12,1,26.66666666666424
1918548493,35948.333333333336,2,1,14,1,273.33333333333576
1918548493,35949.166666666664,2,3,14,1,274.16666666666424
1918548493,35790.833333333336,2,3,12,1,115.83333333333576
1918548493,35914.166666666664,2,3,13,1,239.16666666666424
1918548493,35900.833333333336,2,1,12,1,225.83333333333576
1918548533,25358.333333333332,4,2,8,1,8.33333333333212
1918548533,25382.5,4,1,9,1,32.5
1918548533,25430.0,4,4,8,1,80.0
1918548533,25503.333333333332,4,4,16,1,153.33333333333212
1918548606,71029.16666666667,3,3,3,1,54.16666666667152
1918548606,71100.83333333333,3,2,2,1,125.83333333332848
1918548606,71115.0,3,4,2,1,140.0
1918548961,40247.5,1,2,2,1,72.5
1918548961,40435.0,1,2,6,1,260.0
1918548961,40404.166666666664,1,4,7,1,229.16666666666424
1918548961,40456.666666666664,2,1,2,1,281.66666666666424
1918548961,40264.166666666664,1,4,2,1,89.16666666666424
1918548961,40227.5,2,3,3,1,52.5
1918548961,40430.0,1,1,9,1,255.0
1918548961,40424.166666666664,2,4,3,1,249.16666666666424
1918548961,40360.0,1,3,3,1,185.0
1918548961,40375.833333333336,2,1,4,1,200.83333333333576
1918548973,22661.666666666668,3,4,15,1,36.66666666666788
1918548973,22690.0,4,1,4,1,65.0
1918548973,22672.5,3,4,1,1,47.5
1918548973,22742.5,3,2,1,1,117.5
1918548973,22625.833333333332,4,3,3,1,0.8333333333321207
1918548973,22665.833333333332,4,2,3,1,40.83333333333212
1918548973,22751.666666666668,3,1,2,1,126.66666666666788
1918548973,22659.166666666668,4,2,2,1,34.16666666666788
1918548973,22940.0,4,3,6,1,315.0
1918548973,22808.333333333332,3,3,2,1,183.33333333333212
1918548973,22892.5,4,1,3,1,267.5
1918548973,22749.166666666668,4,2,1,1,124.16666666666788
1918548973,22716.666666666668,3,3,16,1,91.66666666666788
1918548973,22650.833333333332,4,1,2,1,25.83333333333212
1918548973,22871.666666666668,3,4,16,1,246.66666666666788
1918548973,22816.666666666668,4,4,2,1,191.66666666666788
1918548973,22904.166666666668,4,2,1,1,279.1666666666679
1918549186,25782.5,4,1,1,1,107.5
1918549186,25729.166666666668,4,4,3,1,54.16666666666788
1918549186,25892.5,4,3,4,1,217.5
1918549186,25785.0,4,2,2,1,110.0
1918549218,5912.5,1,1,2,1,12.5
1918549218,6021.666666666667,1,1,7,1,121.66666666666697
1918549218,5958.333333333333,1,3,2,1,58.33333333333303
1918549218,5921.666666666667,1,4,2,1,21.66666666666697
1918549218,6070.0,1,1,4,1,170.0
1918549218,6134.166666666667,1,2,6,1,234.16666666666697
1918549218,6034.166666666667,1,3,7,1,134.16666666666697
1918549218,6041.666666666667,1,1,3,1,141.66666666666697
1918549218,6135.833333333333,1,2,7,1,235.83333333333303
1918549218,5934.166666666667,1,3,3,1,34.16666666666697
1918549241,75890.83333333333,1,3,13,1,15.833333333328483
1918549241,75922.5,1,2,15,1,47.5
1918549241,75946.66666666667,2,1,13,1,71.66666666667152
1918549241,75946.66666666667,1,2,16,1,71.66666666667152
1918549241,75991.66666666667,1,2,12,1,116.66666666667152
1918549241,76103.33333333333,2,2,12,1,228.33333333332848
1918549241,76026.66666666667,1,1,13,1,151.66666666667152
1918549241,75929.16666666667,1,4,15,1,54.16666666667152
1918549241,76141.66666666667,2,1,15,1,266.6666666666715
1918549241,75957.5,1,4,16,1,82.5
1918549241,76100.0,1,4,12,1,225.0
1918549241,76138.33333333333,2,3,15,1,263.3333333333285
1918549241,76030.0,1,1,16,1,155.0
1918549241,75944.16666666667,2,4,13,1,69.16666666667152
1918549241,76004.16666666667,1,3,16,1,129.16666666667152
1918549241,76059.16666666667,2,4,14,1,184.16666666667152
1918549241,76110.83333333333,2,1,14,1,235.83333333332848
1918549241,76150.83333333333,2,2,14,1,275.8333333333285
1918549356,70085.83333333333,4,4,8,1,60.83333333332848
1918549356,70194.16666666667,4,1,8,1,169.16666666667152
1918549356,70065.0,4,3,9,1,40.0
1918549356,70088.33333333333,4,2,9,1,63.33333333332848
1918549356,70078.33333333333,4,4,9,1,53.33333333332848
1918549356,70220.0,4,1,9,1,195.0
1918549522,22075.0,3,1,14,1,50.0
1918549522,22133.333333333332,4,1,12,1,108.33333333333212
1918549522,22121.666666666668,3,3,4,1,96.66666666666788
1918549522,22083.333333333332,4,3,11,1,58.33333333333212
1918549522,22242.5,3,2,9,1,217.5
1918549522,22095.833333333332,3,3,14,1,70.83333333333212
1918549522,22155.833333333332,4,2,10,1,130.83333333333212
1918549522,22069.166666666668,3,2,4,1,44.16666666666788
1918549522,22285.0,3,1,16,1,260.0
1918549522,22245.833333333332,3,1,9,1,220.83333333333212
1918549522,22052.5,3,3,11,1,27.5
1918549522,22110.833333333332,3,4,4,1,85.83333333333212
1918549522,22160.0,3,2,13,1,135.0
1918549522,22291.666666666668,3,3,9,1,266.6666666666679
1918549522,22125.833333333332,3,2,10,1,100.83333333333212
1918549522,22145.0,3,1,5,1,120.0
1918549522,22142.5,3,4,13,1,117.5
1918549522,22250.833333333332,3,1,4,1,225.83333333333212
1918549522,22163.333333333332,3,4,10,1,138.33333333333212
1918549522,22299.166666666668,3,2,13,1,274.1666666666679
1918549522,22163.333333333332,3,1,11,1,138.33333333333212
1918549522,22305.0,3,4,10,1,280.0
1918549679,25790.0,3,3,9,1,65.0
1918549679,25881.666666666668,3,1,10,1,156.66666666666788
1918549679,25755.833333333332,3,2,9,1,30.83333333333212
1918549679,25870.833333333332,3,3,10,1,145.83333333333212
1918549679,25765.833333333332,3,4,9,1,40.83333333333212
1918549679,25829.166666666668,3,2,8,1,104.16666666666788
1918549679,25835.833333333332,3,1,9,1,110.83333333333212
1918549687,54176.666666666664,4,1,6,1,26.66666666666424
1918549687,54277.5,4,2,6,1,127.5
1918549687,54279.166666666664,4,4,6,1,129.16666666666424
1918549880,15689.166666666666,1,1,12,1,39.16666666666606
1918549880,15843.333333333334,1,1,14,1,193.33333333333394
1918549880,15817.5,1,2,11,1,167.5
1918549880,15911.666666666666,1,4,12,1,261.66666666666606
1918549880,15889.166666666666,1,3,14,1,239.16666666666606
1918549990,31590.833333333332,2,2,12,1,90.83333333333212
1918549990,31605.0,2,1,14,1,105.0
1918549990,31603.333333333332,2,3,14,1,103.33333333333212
1918550111,72555.0,4,4,1,1,130.0
1918550111,72530.0,4,3,3,1,105.0
1918550111,72575.0,4,1,2,1,150.0
1918550111,72598.33333333333,4,1,4,1,173.33333333332848
1918550111,72527.5,4,3,2,1,102.5
1918550111,72653.33333333333,4,3,3,1,228.33333333332848
1918550111,72572.5,4,2,1,1,147.5
1918550257,28384.166666666668,4,4,10,1,9.16666666666788
1918550257,28454.166666666668,4,2,9,1,79.16666666666788
1918550257,28474.166666666668,4,1,10,1,99.16666666666788
1918550257,28471.666666666668,4,3,10,1,96.66666666666788
1918550257,28531.666666666668,4,3,9,1,156.66666666666788
1918550566,79902.5,4,3,3,1,77.5
1918550566,79919.16666666667,4,1,2,1,94.16666666667152
1918550566,79870.0,4,2,3,1,45.0
1918550566,79917.5,4,2,2,1,92.5
1918550566,79920.83333333333,4,4,3,1,95.83333333332848
1918550566,79975.0,4,4,1,1,150.0
1918550725,17770.833333333332,3,2,1,1,20.83333333333212
1918550725,17882.5,3,1,2,1,132.5
1918550725,17945.0,3,2,7,1,195.0
1918550725,17798.333333333332,3,3,2,1,48.33333333333212
1918550725,17920.833333333332,3,4,7,1,170.83333333333212
1918550725,17890.833333333332,3,4,1,1,140.83333333333212
1918551137,82581.66666666667,3,1,3,1,56.66666666667152
1918551137,82596.66666666667,3,3,3,1,71.66666666667152
1918551137,82623.33333333333,3,2,3,1,98.33333333332848
1918551137,82607.5,3,4,3,1,82.5
1918551418,46976.666666666664,3,4,15,1,51.66666666666424
1918551418,46944.166666666664,3,1,9,1,19.16666666666424
1918551418,46959.166666666664,4,3,5,1,34.16666666666424
1918551418,46956.666666666664,3,3,1,1,31.66666666666424
1918551418,47030.833333333336,3,2,10,1,105.83333333333576
1918551418,46946.666666666664,3,4,3,1,21.66666666666424
1918551418,46928.333333333336,3,1,12,1,3.3333333333357587
1918551418,46967.5,4,4,3,1,42.5
1918551418,46935.0,3,1,5,1,10.0
1918551418,47121.666666666664,3,1,10,1,196.66666666666424
1918551418,47003.333333333336,4,2,3,1,78.33333333333576
1918551418,46941.666666666664,3,3,9,1,16.66666666666424
1918551418,47125.833333333336,4,2,5,1,200.83333333333576
1918551418,47068.333333333336,3,2,1,1,143.33333333333576
1918551418,47267.5,4,1,6,1,342.5
1918551418,46981.666666666664,3,3,5,1,56.66666666666424
1918551418,47029.166666666664,4,1,4,1,104.16666666666424
1918551418,47059.166666666664,3,2,16,1,134.16666666666424
1918551418,47208.333333333336,4,1,5,1,283.33333333333576
1918551418,46929.166666666664,3,3,8,1,4.166666666664241
1918551418,46972.5,4,4,1,1,47.5
1918551418,47155.0,4,3,4,1,230.0
1918551418,47003.333333333336,4,3,2,1,78.33333333333576
1918551418,47051.666666666664,3,4,1,1,126.66666666666424
1918551418,46984.166666666664,3,2,4,1,59.16666666666424
1918551418,47110.0,3,4,9,1,185.0
1918551418,47042.5,3,1,2,1,117.5
1918551418,47119.166666666664,3,4,4,1,194.16666666666424
1918551418,46926.666666666664,3,2,5,1,1.6666666666642413
1918551418,47011.666666666664,3,3,7,1,86.66666666666424
1918551418,47148.333333333336,3,3,9,1,223.33333333333576
1918551418,47056.666666666664,3,3,2,1,131.66666666666424
1918551418,47172.5,3,3,4,1,247.5
1918551418,47047.5,3,4,5,1,122.5
1918551418,47081.666666666664,3,1,8,1,156.66666666666424
1918551418,47165.0,3,2,4,1,240.0
1918551418,47035.833333333336,3,4,6,1,110.83333333333576
1918551418,47149.166666666664,3,3,8,1,224.16666666666424
1918551418,47228.333333333336,3,1,4,1,303.33333333333576
1918551418,47152.5,3,1,6,1,227.5
1918551418,47234.166666666664,3,1,7,1,309.16666666666424
1918551418,47156.666666666664,3,2,6,1,231.66666666666424
1918551418,47197.5,3,4,6,1,272.5
1918551418,47223.333333333336,3,2,5,1,298.33333333333576
1918551599,2548.3333333333335,3,3,6,1,98.33333333333348
1918551599,2560.0,3,4,6,1,110.0
1918551599,2559.1666666666665,3,1,6,1,109.16666666666652
1918551599,2645.8333333333335,3,2,6,1,195.83333333333348
1918551605,1696.6666666666667,2,1,7,1,121.66666666666674
1918551605,1646.6666666666667,2,3,7,1,71.66666666666674
1918551605,1660.0,2,4,7,1,85.0
1918551605,1576.6666666666667,2,3,8,1,1.6666666666667425
1918551605,1726.6666666666667,2,2,7,1,151.66666666666674
1918551732,14567.5,1,2,1,1,17.5
1918551732,14609.166666666666,1,2,3,1,59.16666666666606
1918551732,14761.666666666666,1,4,4,1,211.66666666666606
1918551732,14710.833333333334,1,1,4,1,160.83333333333394
1918551732,14779.166666666666,1,2,4,1,229.16666666666606
1918551733,43224.166666666664,3,3,9,1,24.16666666666424
1918551733,43385.833333333336,3,1,7,1,185.83333333333576
1918551733,43365.0,4,4,7,1,165.0
1918551733,43389.166666666664,4,1,7,1,189.16666666666424
1918551733,43284.166666666664,3,4,6,1,84.16666666666424
1918551733,43479.166666666664,4,1,8,1,279.16666666666424
1918551733,43405.833333333336,3,4,9,1,205.83333333333576
1918551733,43396.666666666664,4,1,6,1,196.66666666666424
1918551733,43385.833333333336,4,3,6,1,185.83333333333576
1918552083,48873.333333333336,4,1,10,1,123.33333333333576
1918552083,48837.5,4,1,13,1,87.5
1918552083,48820.0,4,2,13,1,70.0
1918552083,48835.833333333336,4,3,13,1,85.83333333333576
1918552083,48807.5,4,3,14,1,57.5
1918552179,29706.666666666668,4,4,9,1,6.666666666667879
1918552179,29822.5,4,3,9,1,122.5
1918552179,29839.166666666668,4,1,9,1,139.16666666666788
1918552973,50480.0,4,1,14,1,105.0
1918552973,50467.5,4,3,14,1,92.5
1918552973,50534.166666666664,4,2,14,1,159.16666666666424
1918553316,53450.0,1,1,16,1,50.0
1918553316,53422.5,1,2,11,1,22.5
1918553316,53450.0,1,3,16,1,50.0
1918553531,10150.833333333334,2,3,8,1,0.8333333333339397
1918553531,10258.333333333334,2,4,8,1,108.33333333333394
1918553531,10338.333333333334,2,2,8,1,188.33333333333394
1918554045,34885.833333333336,4,2,5,2,35.83333333333576
1918554045,35067.5,4,2,12,2,217.5
1918554045,34963.333333333336,4,1,6,2,113.33333333333576
1918554045,35104.166666666664,4,4,11,2,254.16666666666424
1918554045,34990.833333333336,4,4,5,2,140.83333333333576
1918554045,34935.0,4,3,6,2,85.0
1918557341,49540.833333333336,4,4,8,1,15.833333333335759
1918557341,49639.166666666664,4,2,9,1,114.16666666666424
1918557341,49586.666666666664,4,1,11,1,61.66666666666424
1918557341,49613.333333333336,4,1,10,1,88.33333333333576
1918557341,49683.333333333336,4,2,10,1,158.33333333333576
1918559653,33776.666666666664,2,3,11,1,26.66666666666424
1918559653,33814.166666666664,2,1,12,1,64.16666666666424
1918559653,33773.333333333336,2,2,10,1,23.33333333333576
1918560996,63533.333333333336,2,4,15,1,158.33333333333576
1918560996,63561.666666666664,2,3,13,1,186.66666666666424
1918560996,63485.0,2,1,12,1,110.0
1918571450,55500.833333333336,2,2,9,1,100.83333333333576
1918571450,55520.0,2,2,15,1,120.0
1918571450,55533.333333333336,2,4,9,1,133.33333333333576
1918571450,55592.5,2,1,16,1,192.5
1918571450,55594.166666666664,2,2,16,1,194.16666666666424
1918571450,55522.5,2,1,10,1,122.5
1918571450,55605.833333333336,2,1,15,1,205.83333333333576
1918571450,55515.0,2,1,9,1,115.0
1918571450,55594.166666666664,2,2,15,1,194.16666666666424
1918571450,55524.166666666664,2,2,10,1,124.16666666666424
1918571450,55671.666666666664,2,1,16,1,271.66666666666424
1918571450,55580.833333333336,2,3,9,1,180.83333333333576
1918571450,55530.833333333336,2,4,10,1,130.83333333333576
1918571563,57509.166666666664,4,4,9,1,9.166666666664241
1918571563,57761.666666666664,4,3,8,1,261.66666666666424
1918571563,57756.666666666664,4,4,9,1,256.66666666666424
1918571563,57791.666666666664,4,1,4,1,291.66666666666424
1918571720,35954.166666666664,2,3,1,1,154.16666666666424
1918571720,35935.833333333336,2,2,11,1,135.83333333333576
1918571720,35912.5,2,4,3,1,112.5
1918571720,35913.333333333336,2,1,2,1,113.33333333333576
1918572521,72412.5,4,1,1,1,137.5
1918572521,72277.5,4,2,1,1,2.5
1918572521,72548.33333333333,4,1,2,1,273.3333333333285
1918572521,72518.33333333333,4,3,4,1,243.33333333332848
1918572521,72495.0,4,1,3,1,220.0
1918579181,66409.16666666667,2,4,11,1,34.16666666667152
1918579181,66399.16666666667,2,2,13,1,24.166666666671517
