ORBIT_CNT,t,DETECTOR,LAYER,COLUMN,EVENT,DRIFT_TIME
1919756324,65550.0,2,3,1,1,175.0
1919756324,65384.16666666666,2,4,1,1,9.16666666666424
1919756925,63094.16666666666,3,1,7,1,19.166666666664238
1919756925,63094.16666666666,3,2,7,1,19.166666666664238
1919756925,63105.0,3,3,7,1,30.0
1919756925,63100.0,3,4,7,1,25.0
1919758422,76929.16666666669,2,1,13,1,54.166666666671524
1919758422,76910.83333333331,2,2,13,1,35.833333333328476
1919758422,77024.16666666669,2,3,13,1,149.16666666667152
1919758422,76932.5,2,4,13,1,57.5
1919758457,33920.0,3,1,7,1,20.0
1919758457,33978.333333333336,3,2,7,1,78.33333333333576
1919758457,33910.0,3,3,7,1,10.0
1919758457,33974.166666666664,3,4,7,1,74.16666666666424
1919760932,35531.666666666664,3,1,12,1,131.66666666666424
1919760932,35438.333333333336,3,2,12,1,38.33333333333576
1919760932,35545.833333333336,3,3,12,1,145.83333333333573
1919760932,35422.5,3,4,12,1,22.5
1919764464,61936.66666666666,3,1,6,1,36.66666666666424
1919764464,62001.66666666666,3,2,6,1,101.66666666666424
1919764464,61928.33333333334,3,3,6,1,28.333333333335762
1919764464,62028.33333333334,3,4,6,1,128.33333333333576
1919920745,83072.5,1,1,7,2,147.5
1919920745,83001.66666666669,1,2,7,2,76.66666666667152
1919920745,83085.83333333331,1,3,7,2,160.83333333332848
1919920745,82984.16666666669,1,4,7,2,59.166666666671524
1919922063,7660.833333333332,3,1,8,1,10.83333333333303
1919922063,7815.0,3,2,8,1,165.0
1919922063,7655.0,3,3,8,1,5.0
1919922063,7816.666666666668,3,4,8,1,166.66666666666697
1919925213,17613.333333333332,2,1,13,1,263.3333333333321
1919925213,17609.166666666668,2,2,13,1,259.1666666666679
1919925213,17522.5,2,3,13,1,172.5
1919925213,17402.5,2,4,13,1,52.5
1919925488,12460.0,1,1,12,1,160.0
1919925488,12346.666666666664,1,2,12,1,46.66666666666606
1919925488,12484.166666666664,1,3,12,1,184.16666666666612
1919925488,12335.833333333336,1,4,12,1,35.83333333333393
1919927844,3338.333333333333,4,1,1,1,138.33333333333348
1919927844,3380.833333333333,4,2,1,1,180.83333333333348
1919927844,3444.166666666666,4,3,1,1,244.16666666666646
1919927844,3397.5,4,4,1,1,197.5
1919934390,43114.16666666666,3,1,3,1,164.16666666666427
1919934390,42950.833333333336,3,2,3,1,0.8333333333357587
1919934390,43102.5,3,3,3,1,152.5
1919934390,42962.5,3,4,3,1,12.5
1919935570,42379.16666666666,4,1,2,1,29.166666666664238
1919935570,42556.66666666666,4,2,2,1,206.66666666666424
1919935570,42378.333333333336,4,3,2,1,28.333333333335762
1919935570,42558.333333333336,4,4,2,1,208.33333333333576
1919944827,80640.0,3,1,4,1,115.0
1919944827,80704.16666666669,3,2,4,1,179.16666666667152
1919944827,80635.83333333331,3,3,4,1,110.83333333332848
1919944827,80818.33333333331,3,4,4,1,293.33333333332854
1919949289,2330.833333333333,3,1,12,1,155.83333333333348
1919949289,2265.0,3,2,12,1,90.0
1919949289,2259.1666666666665,3,3,12,1,84.16666666666652
1919949289,2321.6666666666665,3,4,12,1,146.66666666666652
1919953900,52306.66666666666,2,1,11,1,256.66666666666424
1919953900,52176.66666666666,2,2,11,1,126.66666666666424
1919953900,52109.16666666666,2,3,11,1,59.16666666666424
1919953900,52115.0,2,4,11,1,65.0
1919956463,16035.833333333336,3,1,10,1,35.83333333333393
1919956463,16068.333333333336,3,2,10,1,68.33333333333394
1919956463,16045.833333333336,3,3,10,1,45.83333333333394
1919956463,16059.166666666664,3,4,10,1,59.16666666666606
1919957675,63879.16666666666,3,1,5,1,179.16666666666424
1919957675,63859.16666666666,3,2,5,1,159.16666666666427
1919957675,63877.5,3,3,5,1,177.5
1919957675,63836.66666666666,3,4,5,1,136.66666666666424
1920125003,40652.5,4,1,14,1,152.5
1920125003,40646.66666666666,4,2,14,1,146.66666666666427
1920125003,40700.0,4,3,14,1,200.0
1920125003,40645.833333333336,4,4,14,1,145.83333333333573
1920126510,37015.833333333336,4,1,4,1,15.83333333333576
1920126510,37110.0,4,2,4,1,110.0
1920126510,37083.333333333336,4,3,4,1,83.33333333333576
1920126510,37241.66666666666,4,4,4,1,241.66666666666424
1920128911,35465.833333333336,4,1,1,1,40.83333333333576
1920128911,35518.333333333336,4,2,1,1,93.33333333333576
1920128911,35697.5,4,3,1,1,272.5
1920128911,35685.0,4,4,1,1,260.0
1920130256,53255.83333333334,4,1,2,1,130.83333333333576
1920130256,53127.5,4,2,2,1,2.5
1920130256,53245.0,4,3,2,1,120.0
1920130256,53127.5,4,4,2,1,2.5
1920130507,80830.0,3,1,14,2,255.0
1920130507,80680.83333333331,3,2,14,2,105.83333333332848
1920130507,80803.33333333331,3,3,14,2,228.33333333332848
1920130507,80802.5,3,4,14,2,227.5
1920130789,24213.33333333333,3,1,10,1,138.33333333333212
1920130789,24215.83333333333,3,2,10,1,140.83333333333212
1920130789,24203.33333333333,3,3,10,1,128.33333333333212
1920130789,24204.16666666667,3,4,10,1,129.16666666666788
1920138356,39096.66666666666,3,1,8,1,146.66666666666427
1920138356,38970.833333333336,3,2,8,1,20.833333333335762
1920138356,39113.333333333336,3,3,8,1,163.33333333333573
1920138356,38966.66666666666,3,4,8,1,16.66666666666424
1920145629,40615.833333333336,2,1,15,1,190.83333333333576
1920145629,40486.66666666666,2,2,15,1,61.66666666666424
1920145629,40611.66666666666,2,3,15,1,186.66666666666424
1920145629,40565.0,2,4,15,1,140.0
1920145983,17526.666666666668,4,1,4,1,126.66666666666788
1920145983,17530.0,4,2,4,1,130.0
1920145983,17533.333333333332,4,3,4,1,133.33333333333212
1920145983,17410.0,4,4,4,1,10.0
1920146915,1982.5,2,1,3,1,32.5
1920146915,2008.333333333333,2,2,4,1,58.33333333333325
1920146915,1970.833333333333,2,3,3,1,20.833333333333254
1920146915,2104.1666666666665,2,4,3,1,154.16666666666652
1920155563,78617.5,1,1,12,1,92.5
1920155563,78566.66666666669,1,2,12,1,41.666666666671524
1920155563,78607.5,1,3,12,1,82.5
1920155563,78578.33333333331,1,4,12,1,53.333333333328476
1920157632,33273.333333333336,3,1,2,1,48.33333333333576
1920157632,33327.5,3,2,2,1,102.5
1920157632,33265.833333333336,3,3,2,1,40.83333333333576
1920157632,33338.333333333336,3,4,2,1,113.33333333333576
1920157632,33417.5,4,1,2,1,192.5
1920157632,33445.833333333336,4,2,1,1,220.83333333333576
1920157632,33382.5,4,3,2,1,157.5
1920157632,33370.833333333336,4,4,1,1,145.83333333333573
1920165976,5214.166666666667,4,1,9,1,89.16666666666697
1920165976,5187.5,4,2,9,1,62.5
1920165976,5170.0,4,3,9,1,45.0
1920165976,5170.833333333333,4,4,9,1,45.83333333333304
1920326984,45381.66666666666,3,1,7,1,206.66666666666424
1920326984,45316.66666666666,3,2,7,1,141.66666666666427
1920326984,45281.66666666666,3,3,7,1,106.66666666666424
1920326984,45415.83333333334,3,4,7,1,240.83333333333576
1920327553,23430.83333333333,4,1,10,1,230.8333333333321
1920327553,23221.66666666667,4,2,10,1,21.66666666666788
1920327553,23350.83333333333,4,3,10,1,150.83333333333212
1920327553,23458.33333333333,4,4,10,1,258.3333333333321
1920332436,28655.0,3,1,12,1,55.0
1920332436,28656.66666666667,3,2,12,1,56.66666666666788
1920332436,28667.5,3,3,12,1,67.5
1920332436,28664.16666666667,3,4,12,1,64.16666666666788
1920336311,37077.5,3,1,5,1,27.5
1920336311,37075.0,3,2,5,1,25.0
1920336311,37056.66666666666,3,3,5,1,6.666666666664241
1920336311,37087.5,3,4,5,1,37.5
1920337739,43560.833333333336,2,1,4,2,135.83333333333576
1920337739,43730.833333333336,2,2,4,2,305.83333333333576
1920337739,43635.833333333336,2,3,4,2,210.83333333333576
1920337739,43665.0,2,4,4,2,240.0
1920347775,52007.5,2,1,11,1,32.5
1920347775,52112.5,2,2,11,1,137.5
1920347775,52024.16666666666,2,3,11,1,49.16666666666424
1920347775,52106.66666666666,2,4,11,1,131.66666666666424
1920354146,83740.0,4,1,2,1,240.0
1920354146,83745.83333333331,4,2,3,1,245.83333333332848
1920354146,83722.5,4,3,2,1,222.5
1920354146,83760.83333333331,4,4,2,1,260.83333333332854
1920356129,41704.16666666666,3,1,4,1,4.166666666664241
1920356129,41865.833333333336,3,2,4,1,165.83333333333573
1920356129,41706.66666666666,3,3,4,1,6.666666666664241
1920356129,41870.833333333336,3,4,4,1,170.83333333333573
1920356161,56580.0,4,1,11,1,205.0
1920356161,56410.0,4,2,11,1,35.0
1920356161,56537.5,4,3,11,1,162.5
1920356161,56583.33333333334,4,4,11,1,208.33333333333576
1920360023,62937.5,4,1,2,2,12.5
1920360023,62951.66666666666,4,2,2,2,26.666666666664238
1920360023,62937.5,4,3,2,2,12.5
1920360023,62965.83333333334,4,4,2,2,40.83333333333576
1920362780,84178.33333333331,3,1,6,2,53.333333333328476
1920362780,84240.0,3,2,6,2,115.0
1920362780,84205.83333333331,3,3,6,2,80.83333333332848
1920362780,84210.0,3,4,6,2,85.0
1920365581,3855.833333333334,3,1,7,1,80.83333333333348
1920365581,3794.166666666666,3,2,7,1,19.166666666666515
1920365581,3866.666666666666,3,3,7,1,91.6666666666665
1920365581,3782.5,3,4,7,1,7.5
1920516440,24109.16666666667,3,1,1,1,84.16666666666787
1920516440,24084.16666666667,3,2,2,1,59.16666666666788
1920516440,24058.33333333333,3,3,2,1,33.33333333333212
1920516440,24060.0,3,4,2,1,35.0
1920529488,51241.66666666666,1,1,12,1,66.66666666666424
1920529488,51222.5,1,2,12,1,47.5
1920529488,51246.66666666666,1,3,12,1,71.66666666666424
1920529488,51222.5,1,4,12,1,47.5
1920536911,31444.16666666667,2,1,14,1,144.16666666666788
1920536911,31305.83333333333,2,2,14,1,5.833333333332122
1920536911,31452.5,2,3,14,1,152.5
1920536911,31310.83333333333,2,4,14,1,10.833333333332119
1920537942,13092.5,4,1,10,1,142.5
1920537942,13045.0,4,2,11,1,95.0
1920537942,13070.0,4,3,10,1,120.0
1920537942,13141.666666666664,4,4,10,1,191.66666666666612
1920538943,83127.5,3,1,7,1,27.5
1920538943,83204.16666666669,3,2,7,1,104.16666666667152
1920538943,83137.5,3,3,7,1,37.5
1920538943,83275.83333333331,3,4,7,1,175.83333333332848
1920539502,86254.16666666669,4,1,8,1,4.166666666671517
1920539502,86322.5,4,2,8,1,72.5
1920539502,86260.83333333331,4,3,8,1,10.833333333328486
1920539502,86306.66666666669,4,4,8,1,56.666666666671524
1920544149,8945.0,3,1,4,1,45.0
1920544149,9115.0,3,2,4,1,215.0
1920544149,8928.333333333334,3,3,4,1,28.33333333333394
1920544149,9141.666666666666,3,4,4,1,241.66666666666612
1920545889,13691.666666666664,4,1,6,1,41.66666666666607
1920545889,13833.333333333336,4,2,6,1,183.33333333333397
1920545889,13680.0,4,3,6,1,30.0
1920545889,13841.666666666664,4,4,6,1,191.66666666666612
1920547168,27627.5,2,1,1,1,2.5
1920547168,27712.5,2,2,1,1,87.5
1920547168,27647.5,2,3,1,1,22.5
1920547168,27720.0,2,4,1,1,95.0
1920548185,62757.5,1,1,15,1,207.5
1920548185,62755.83333333334,1,2,15,1,205.83333333333576
1920548185,62738.33333333334,1,3,15,1,188.33333333333576
1920548185,62785.83333333334,1,4,15,1,235.83333333333576
1920549996,63775.0,3,1,10,1,75.0
1920549996,63862.5,3,2,10,1,162.5
1920549996,63767.5,3,3,10,1,67.5
1920549996,63887.5,3,4,10,1,187.5
1920550264,16466.666666666668,3,1,1,1,191.66666666666785
1920550264,16435.0,3,2,1,1,160.0
1920550264,16468.333333333332,3,3,1,1,193.3333333333321
1920550264,16494.166666666668,3,4,1,1,219.16666666666785
1920550486,31076.66666666667,4,1,11,1,201.66666666666785
1920550486,31032.5,4,2,11,1,157.5
1920550486,31027.5,4,3,11,1,152.5
1920550486,30965.83333333333,4,4,11,1,90.83333333333212
1920552225,53756.66666666666,3,1,7,1,156.66666666666427
1920552225,53675.83333333334,3,2,7,1,75.83333333333576
1920552225,53742.5,3,3,7,1,142.5
1920552225,53647.5,3,4,7,1,47.5
1920553105,21539.166666666668,3,1,4,1,214.16666666666785
1920553105,21358.33333333333,3,2,4,1,33.33333333333212
1920553105,21503.33333333333,3,3,4,1,178.33333333333215
1920553105,21384.166666666668,3,4,4,1,59.16666666666788
1920554181,9545.0,1,1,5,1,20.0
1920554181,9591.666666666666,1,2,5,1,66.66666666666606
1920554181,9549.166666666666,1,3,5,1,24.16666666666606
1920554181,9581.666666666666,1,4,5,1,56.66666666666606
1920554181,9675.0,2,1,4,1,150.0
1920554181,9680.0,2,2,5,1,155.0
1920554181,9687.5,2,3,4,1,162.5
1920554181,9557.5,2,4,5,1,32.5
1920562365,47034.16666666666,3,1,6,1,84.16666666666424
1920562365,47042.5,3,2,6,1,92.5
1920562365,47041.66666666666,3,3,6,1,91.66666666666424
1920562365,47033.33333333334,3,4,6,1,83.33333333333576
1920729190,18536.666666666668,3,1,7,1,261.6666666666679
1920729190,18560.0,3,2,8,1,285.0
1920729190,18477.5,3,3,7,1,202.5
1920729190,18283.33333333333,3,4,7,1,8.33333333333212
1920736072,1238.3333333333333,3,1,8,1,88.33333333333326
1920736072,1212.5,3,2,8,1,62.5
1920736072,1248.3333333333333,3,3,8,1,98.33333333333326
1920736072,1175.8333333333333,3,4,8,1,25.833333333333254
1920736412,29540.0,3,1,4,1,140.0
1920736412,29485.0,3,2,4,1,85.0
1920736412,29534.16666666667,3,3,4,1,134.16666666666788
1920736412,29505.0,3,4,4,1,105.0
1920738538,38250.833333333336,4,1,5,2,200.83333333333576
1920738538,38244.16666666666,4,2,5,2,194.16666666666424
1920738538,38146.66666666666,4,3,5,2,96.66666666666424
1920738538,38178.333333333336,4,4,5,2,128.33333333333576
1920743303,35199.166666666664,3,1,5,1,49.16666666666424
1920743303,35338.333333333336,3,2,5,1,188.33333333333576
1920743303,35219.166666666664,3,3,5,1,69.16666666666424
1920743303,35337.5,3,4,5,1,187.5
1920746257,67635.0,4,1,9,2,235.0
1920746257,67612.5,4,2,10,2,212.5
1920746257,67643.33333333331,4,3,10,2,243.33333333332848
1920746257,67605.0,4,4,10,2,205.0
1920751702,13088.333333333336,3,1,6,1,88.33333333333393
1920751702,13104.166666666664,3,2,6,1,104.16666666666607
1920751702,13089.166666666664,3,3,6,1,89.16666666666607
1920751702,13098.333333333336,3,4,6,1,98.33333333333393
1920759249,87330.0,3,1,5,1,5.0
1920759249,87550.83333333331,3,2,5,1,225.83333333332848
1920759249,87343.33333333331,3,3,5,1,18.333333333328486
1920759249,87543.33333333331,3,4,5,1,218.33333333332848
1920761575,66028.33333333331,1,1,11,1,78.33333333332848
1920761575,65973.33333333331,1,2,11,1,23.333333333328486
1920761575,66025.83333333331,1,3,11,1,75.83333333332848
1920761575,65975.0,1,4,11,1,25.0
1920763033,38050.833333333336,3,1,10,1,50.83333333333576
1920763033,38145.833333333336,3,2,10,1,145.83333333333573
1920763033,38054.16666666666,3,3,10,1,54.16666666666424
1920763033,38143.333333333336,3,4,10,1,143.33333333333573
1920766415,52116.66666666666,3,1,6,1,91.66666666666424
1920766415,52188.33333333334,3,2,6,1,163.33333333333573
1920766415,52109.16666666666,3,3,6,1,84.16666666666424
1920766415,52175.0,3,4,6,1,150.0
1920772681,78353.33333333331,4,1,3,1,103.33333333332848
1920772681,78360.83333333331,4,2,3,1,110.83333333332848
1920772681,78345.0,4,3,3,1,95.0
1920772681,78348.33333333331,4,4,3,1,98.33333333332848
1920931739,40592.5,1,1,15,1,142.5
1920931739,40467.5,1,2,15,1,17.5
1920931739,40590.0,1,3,15,1,140.0
1920931739,40455.0,1,4,15,1,5.0
1920932631,60001.66666666666,3,1,6,1,26.666666666664238
1920932631,60100.83333333334,3,2,6,1,125.83333333333576
1920932631,60006.66666666666,3,3,6,1,31.666666666664238
1920932631,60053.33333333334,3,4,6,1,78.33333333333576
1920937519,42878.333333333336,3,1,1,1,28.333333333335762
1920937519,43092.5,3,2,1,1,242.5
1920937519,43049.16666666666,3,3,1,1,199.16666666666424
1920937519,43090.0,3,4,1,1,240.0
